id,name,gender,birth,nationality
10158,"Williams, Christopher",Male,1956,United States
602,"Williams, Edward",Male,1782,United Kingdom
2307,"Williams, Fred",Male,1927, Australia
2219,"Williams, Glynn",Male,1939,United Kingdom
603,"Williams, Hugh William",Male,1773,
2148,"Williams, Kyffin",Male,1918,United Kingdom
604,"Williams, Penry",Male,1802,United Kingdom
2149,"Williams, Terrick",Male,1860,United Kingdom
605,"Williams, William",Male,1758,United Kingdom
2150,"Willing, Victor",Male,1928,Egypt
2151,"Willson, Terry",Male,1948,
2467,"Wilson, Andrew",Male,1780,United Kingdom
15855,"Wilson, Fred",Male,1954,United States
4147,"Wilson, Jane",Female,1967,United Kingdom
2793,"Wilson, Louise",Female,1967,United Kingdom
10956,"Wilson, Richard",Male,1953,United Kingdom
606,"Wilson, Richard",Male,1713,United Kingdom
2152,"Wilson, Scottie",Male,1889,United Kingdom
2545,"Wilson, William A.",Male,1801,
607,"Windus, William Lindsay",Male,1822,United Kingdom
2153,"Wines, James",Male,1932,United States
2154,"Winner, Gerd",Male,1936,Germany
2668,"Winstanley, Paul",Male,1954,United Kingdom
2155,"Winters, Terry",Male,1949,United States
2468,"Wintour, John Crawford",Male,1825,United Kingdom
2156,"Wise, Gillian",Female,1936,United Kingdom
2157,"Wiseman, Albany",Male,1930,United Kingdom
9087,"Wissing, Willem",Male,1656,
2158,"Wiszniewski, Adrian",Male,1958,United Kingdom
608,"Witherington, William Frederick",Male,1785,United Kingdom
2159,"Witkin, Isaac",Male,1936, South Africa
9936,"Wojnarowicz, David",Male,1954,United States
2160,"Wolfe, Edward",Male,1897, South Africa
2161,"Wolfe, Robert",Male,1930,
3088,"Wolff, Christian",Male,,
2162,"Wolff, Robert Jay",Male,1905,United States
2163,"Wolmark, Alfred",Male,1877,Poland
2164,Wols,Male,1913,Germany
2165,"Wong, Judy",Female,1949,
2166,"Wonnacott, John",Male,1940,
2167,"Wood, Christopher",Male,1901,United Kingdom
2601,"Wood, Craig",Male,1960,United Kingdom
2168,"Wood, F. Derwent",Male,1871,United Kingdom
7050,"Wood, John",Male,1969,China
609,"Woodforde, Samuel",Male,1763,United Kingdom
2169,"Woodham, Derrick",Male,1940,United Kingdom
10512,"Woodman, Francesca",Female,1958,United States
2170,"Woodrow, Bill",Male,1948,United Kingdom
610,"Woods, Henry",Male,1846,United Kingdom
611,"Woodville, Richard Caton",Male,1856,United Kingdom
2546,"Woodward, George Montard",Male,1760,
612,"Woodward, Thomas",Male,1801,
2730,"Wool, Christopher",Male,1955,United Kingdom
2232,"Woolner, Thomas",Male,1825,United Kingdom
613,"Wootton, John",Male,1682,United Kingdom
2469,"Worlidge, Thomas",Male,1700,United Kingdom
2171,"Wotruba, Fritz",Male,1907,Austria
2172,"Wragg, John",Male,1937,United Kingdom
3095,"Wright, Austin",Male,1911,United Kingdom
2373,"Wright, Edward",Male,1912,
2774,"Wright, Elizabeth",Female,1964,United Kingdom
614,"Wright, John Michael",Male,1617,United Kingdom
615,"Wright, Joseph, of Derby",Male,1734,United Kingdom
5905,"Wright, Richard",Male,1960,United Kingdom
2173,"Wunderlich, Paul",Male,1927,Germany
616,"Wyatt, Henry",Male,1794,
2567,"Wyck, Jan",Male,1652, Nederland
2174,"Wyckaert, Maurice",Male,1923,Belgium
2547,"Wykeham Archer, J.",Male,1808,United Kingdom
17422,"Wylie, Rose",Female,1934,United Kingdom
617,"Wyllie, Charles William",Male,1853,United Kingdom
618,"Wyllie, William Lionel",Male,1851,United Kingdom
2662,"Wyn Evans, Cerith",Male,1958,United Kingdom
2175,"Wynne, David",Male,1926,United Kingdom
2176,"Wynter, Bryan",Male,1915,United Kingdom
10256,"Xu, Zhen",Male,1977,China
14410,"Yagaki, Shikanosuke",Male,1897,Japan
2177,"Yale, Brian",Male,1936,United Kingdom
11740,"Yalenti, José",,1895,
15931,"Yalter, Nil",Female,1938,Egypt
16030,"Yamaguchi, Katsuhiro",Male,1928,Japan
14400,"Yamawaki, Iwao",Male,1898,Japan
2676,"Yanagi, Yukinori",Male,1959,Japan
7370,"Yang, Fudong",Male,1971,China
17410,"Yarrow, Catherine",Female,1904,United Kingdom
2386,"Yass, Catherine",Female,1963,United Kingdom
619,"Yeames, William Frederick",Male,1835,Russia
2178,"Yeats, Jack Butler",Male,1871,United Kingdom
2179,"Yhap, Laetitia",Female,1941,United Kingdom
16784,"Yiadom-Boakye, Lynette",Female,1977,United Kingdom
8297,"Young, Carey",Female,1970, Zambia
2180,"Young, Robert",Male,1938, Canada
15539,"Young-Hae Chang Heavy Industries (Young-Hae Chang, Marc Voge)",,1966,
1326,"Young-Hunter, John",Male,1874,United Kingdom
2181,"Yuon, Konstantin",Male,1875,Russia
2182,"Yvaral, Jean-Pierre",Male,1934,France
11598,"Zaatari, Akram",Male,1966, Al-Lubnan
13771,"Zabala, Horacio",Male,1943, Argentina
14306,"Zaccagnini, Carla",Female,1973, Argentina
2183,"Zack, Leon",Male,1892,Russia
2184,"Zadkine, Ossip",Male,1890,Russia
6730,"Zakanitch, Robert Rahway",Male,1935,United States
2185,"Zao, Wou-ki",Male,1921,China
14153,"Zhang, Enli",Male,1965,China
10126,"Ziegler, Toby",Male,1972,United Kingdom
13099,"Ziolkowski, Jakub Julian",,1980,
9937,"Zipp, Thomas",Male,1966,Germany
2395,"Zittel, Andrea",Female,1965,United States
13100,"Zmijewski, Artur",Male,1966,Poland
620,"Zoffany, Johan",Male,1733,Germany
12542,"Zorio, Gilberto",Male,1944,Italy
2186,"Zox, Larry",Male,1936,United States
621,"Zuccarelli, Francesco",Male,1702,Italy
2187,"Zuloaga, Ignacio",Male,1870,Spain
2188,"Zyw, Aleksander",Male,1905,Poland
